,Date, Open, High, Low, Close
1832,2007-06-14,1356.49,1362.25,1353.89,1357.18
1833,2007-06-15,1360.55,1362.58,1355.76,1360.65
1834,2007-06-18,1363.21,1372.28,1363.21,1372.28
1835,2007-06-19,1371.98,1377.5,1371.03,1376.79
1836,2007-06-20,1377.88,1386.27,1377.34,1386.27
1837,2007-06-21,1383.4,1391.41,1382.74,1387.96
1838,2007-06-22,1384.31,1391.57,1382.26,1391.57
1839,2007-06-25,1388.0,1389.69,1374.65,1377.13
1840,2007-06-26,1377.26,1380.5,1363.9,1366.99
1841,2007-06-27,1365.26,1366.2,1352.74,1357.43
1842,2007-06-28,1357.8,1361.93,1347.5,1350.72
1843,2007-06-29,1351.24,1357.36,1348.95,1354.38
1844,2007-07-02,1357.78,1365.33,1357.57,1364.37
1845,2007-07-03,1367.51,1373.5,1366.87,1373.14
1846,2007-07-04,1375.06,1383.22,1374.89,1377.14
1847,2007-07-05,1375.87,1377.33,1365.47,1369.3
1848,2007-07-06,1368.82,1375.64,1367.8,1373.84
1849,2007-07-09,1376.21,1380.49,1373.6,1378.69
1850,2007-07-10,1378.15,1381.32,1366.99,1371.45
1851,2007-07-11,1367.42,1367.42,1358.87,1359.27
1852,2007-07-12,1362.95,1374.57,1362.95,1366.02
1853,2007-07-13,1380.48,1384.72,1376.63,1384.72
1854,2007-07-16,1385.25,1388.31,1376.03,1381.51
1855,2007-07-17,1378.94,1385.05,1373.05,1377.48
1856,2007-07-18,1379.73,1383.5,1369.23,1369.23
1857,2007-07-19,1372.81,1378.15,1370.52,1376.4
1858,2007-07-20,1377.89,1385.54,1377.89,1382.36
1859,2007-07-23,1381.34,1389.2,1378.05,1381.53
1860,2007-07-24,1385.77,1392.18,1385.77,1392.18
1861,2007-07-25,1386.67,1388.72,1379.33,1379.73
1862,2007-07-26,1383.28,1389.07,1375.45,1381.5
1863,2007-07-27,1360.65,1361.7,1347.95,1355.38
1864,2007-07-30,1349.27,1359.92,1343.73,1352.41
1865,2007-07-31,1356.27,1374.55,1356.27,1373.71
1866,2007-08-01,1367.29,1367.29,1327.71,1339.49
1867,2007-08-02,1349.2,1357.65,1323.76,1333.28
1868,2007-08-03,1343.25,1350.09,1333.4,1335.42
1869,2007-08-06,1321.71,1321.71,1290.9,1290.9
1870,2007-08-07,1303.08,1315.72,1286.54,1290.13
1871,2007-08-08,1292.87,1309.48,1292.87,1307.17
1872,2007-08-09,1316.31,1324.68,1312.65,1313.39
1873,2007-08-10,1291.05,1292.58,1275.13,1287.7
1874,2007-08-13,1300.58,1305.17,1287.28,1296.48
1875,2007-08-14,1288.48,1297.36,1286.78,1288.34
1876,2007-08-15,1277.01,1277.01,1247.31,1251.82
1877,2007-08-16,1239.8,1239.8,1202.9,1207.61
1878,2007-08-17,1204.41,1218.82,1141.56,1191.55
1879,2007-08-20,1219.41,1245.11,1219.41,1243.39
1880,2007-08-21,1247.61,1251.02,1227.88,1231.48
1881,2007-08-22,1232.86,1255.39,1232.82,1255.39
1882,2007-08-23,1270.95,1284.88,1270.95,1283.62
1883,2007-08-24,1280.13,1280.13,1261.38,1273.52
1884,2007-08-27,1282.94,1292.2,1274.33,1278.27
1885,2007-08-28,1277.08,1278.96,1269.9,1278.95
1886,2007-08-29,1257.74,1264.07,1247.37,1263.7
1887,2007-08-30,1272.9,1278.1,1266.6,1273.93
1888,2007-09-03,1283.93,1289.56,1281.54,1284.14
1889,2007-09-04,1286.59,1288.21,1279.71,1283.75
1890,2007-09-05,1285.93,1297.93,1285.93,1297.93
1891,2007-09-06,1289.74,1298.85,1286.41,1298.85
1892,2007-09-07,1299.7,1305.04,1298.47,1304.9
1893,2007-09-10,1290.14,1292.47,1281.66,1290.7
1894,2007-09-11,1289.29,1292.33,1284.92,1286.33
1895,2007-09-12,1291.84,1296.83,1285.14,1285.94
1896,2007-09-13,1287.85,1292.25,1278.32,1284.02
1897,2007-09-14,1286.87,1294.68,1286.87,1289.5
1898,2007-09-17,1291.89,1293.43,1276.83,1278.34
1899,2007-09-18,1277.85,1282.0,1270.72,1277.33
1900,2007-09-19,1291.85,1298.71,1289.58,1297.16
1901,2007-09-20,1301.3,1308.67,1294.65,1308.67
1902,2007-09-21,1305.06,1306.02,1299.92,1305.94
1903,2007-09-24,1307.7,1317.54,1303.23,1317.24
1904,2007-09-25,1319.26,1327.82,1315.62,1316.43
1905,2007-09-26,1316.42,1325.56,1316.42,1320.89
1906,2007-09-27,1325.14,1339.54,1325.14,1335.66
1907,2007-09-28,1339.43,1344.13,1336.3,1336.3
1908,2007-10-01,1337.65,1353.71,1337.65,1347.05
1909,2007-10-02,1361.03,1371.35,1359.44,1368.72
1910,2007-10-03,1369.82,1380.29,1363.31,1366.96
1911,2007-10-04,1365.48,1367.55,1358.34,1369.84
1912,2007-10-05,1375.52,1376.73,1368.81,1372.39
1913,2007-10-08,1374.55,1382.78,1363.22,1364.14
1914,2007-10-09,1368.08,1373.94,1359.63,1369.39
1915,2007-10-10,1375.03,1381.04,1373.77,1376.93
1916,2007-10-11,1377.67,1383.61,1371.26,1383.61
1917,2007-10-12,1381.25,1381.25,1369.71,1375.25
1918,2007-10-16,1376.76,1376.76,1367.47,1372.38
1919,2007-10-17,1370.89,1375.61,1365.04,1374.39
1920,2007-10-18,1375.42,1383.77,1374.63,1376.32
1921,2007-10-19,1377.65,1379.44,1366.77,1370.17
1922,2007-10-22,1349.18,1350.81,1339.36,1350.81
1923,2007-10-23,1355.21,1360.23,1353.88,1357.33
1924,2007-10-24,1361.53,1369.44,1357.89,1359.83
1925,2007-10-25,1361.45,1378.27,1361.45,1378.27
1926,2007-10-26,1380.42,1398.35,1379.04,1398.35
1927,2007-10-29,1403.75,1411.62,1403.75,1411.62
1928,2007-10-30,1411.33,1416.97,1404.48,1412.79
1929,2007-10-31,1411.96,1413.65,1402.83,1413.65
1930,2007-11-01,1419.38,1423.81,1407.97,1409.16
1931,2007-11-02,1389.31,1397.48,1385.85,1397.48
1932,2007-11-05,1400.88,1404.57,1381.23,1384.73
1933,2007-11-06,1384.47,1391.29,1380.43,1389.11
1934,2007-11-07,1395.51,1413.85,1395.51,1413.85
1935,2007-11-09,1402.25,1402.25,1402.25,1402.25
1936,2007-11-12,1382.35,1382.35,1382.35,1382.35
1937,2007-11-13,1383.43,1383.43,1383.43,1383.43
1938,2007-11-14,1384.58,1384.58,1384.58,1384.58
1939,2007-11-15,1390.0,1390.0,1390.0,1390.0
1940,2007-11-16,1387.36,1389.66,1377.43,1386.64
1941,2007-11-19,1388.34,1393.29,1379.91,1379.91
1942,2007-11-20,1374.64,1374.9,1359.73,1371.7
1943,2007-11-21,1373.35,1375.57,1358.22,1359.85
1944,2007-11-22,1356.46,1356.97,1338.14,1344.16
1945,2007-11-23,1346.45,1354.0,1345.79,1353.55
1946,2007-11-26,1356.4,1366.59,1356.18,1364.37
1947,2007-11-27,1359.71,1364.99,1355.39,1364.99
1948,2007-11-28,1368.07,1373.09,1361.48,1366.58
1949,2007-11-29,1373.07,1379.55,1366.21,1374.32
1950,2007-11-30,1408.09,1408.32,1391.72,1396.98
1951,2007-12-03,1400.55,1419.34,1399.17,1419.34
1952,2007-12-04,1415.45,1416.67,1408.35,1415.81
1953,2007-12-05,1415.76,1431.69,1415.24,1427.77
1954,2007-12-06,1436.28,1446.19,1436.28,1440.39
1955,2007-12-07,1443.11,1449.7,1431.77,1434.04
1956,2007-12-10,1430.52,1431.09,1418.6,1425.13
1957,2007-12-11,1431.01,1435.39,1425.58,1434.16
1958,2007-12-12,1425.21,1425.21,1417.33,1423.72
1959,2007-12-13,1421.79,1426.42,1405.22,1410.56
1960,2007-12-14,1410.98,1414.03,1396.45,1403.41
1961,2007-12-17,1403.78,1406.24,1385.84,1391.61
1962,2007-12-18,1387.82,1391.75,1382.44,1385.45
1963,2007-12-19,1387.76,1396.88,1387.21,1387.21
1964,2007-12-21,1388.27,1403.83,1388.27,1403.56
1965,2007-12-24,1404.71,1423.24,1404.71,1423.24
1966,2007-12-26,1422.58,1426.43,1418.41,1424.02
1967,2007-12-27,1425.0,1437.82,1424.17,1437.82
1968,2007-12-28,1433.63,1447.04,1431.38,1447.04
1969,2007-12-31,1446.63,1452.57,1441.66,1445.03
1970,2008-01-02,1443.68,1448.09,1435.13,1435.68
1971,2008-01-03,1432.83,1438.19,1431.69,1435.38
1972,2008-01-04,1439.43,1467.78,1439.43,1466.67
1973,2008-01-07,1461.17,1473.74,1458.68,1470.77
1974,2008-01-08,1471.81,1489.87,1471.81,1489.74
1975,2008-01-09,1483.83,1498.86,1480.63,1491.66
1976,2008-01-11,1498.89,1521.56,1498.89,1516.22
1977,2008-01-14,1514.31,1524.69,1502.1,1507.04
1978,2008-01-15,1513.55,1524.28,1497.64,1505.71
1979,2008-01-16,1490.5,1490.5,1448.41,1453.66
1980,2008-01-17,1463.36,1465.26,1431.42,1460.71
1981,2008-01-18,1426.88,1445.7,1423.83,1439.49
1982,2008-01-21,1436.29,1436.29,1402.65,1408.6
1983,2008-01-22,1382.43,1382.43,1340.29,1354.48
1984,2008-01-24,1401.25,1409.93,1376.0,1383.35
1985,2008-01-25,1395.8,1411.09,1392.44,1405.4
1986,2008-01-28,1398.5,1398.5,1372.61,1380.54
1987,2008-01-29,1389.32,1394.41,1382.41,1388.5
1988,2008-01-30,1395.53,1400.9,1377.77,1384.08
1989,2008-01-31,1381.57,1394.56,1379.97,1393.25
1990,2008-02-04,1408.56,1422.58,1407.83,1419.66
1991,2008-02-05,1413.13,1432.35,1413.13,1432.35
1992,2008-02-06,1413.28,1415.94,1408.55,1415.94
1993,2008-02-11,1415.56,1418.56,1404.86,1407.38
1994,2008-02-12,1409.2,1417.52,1409.2,1417.52
1995,2008-02-13,1420.7,1433.2,1414.1,1423.15
1996,2008-02-14,1424.25,1436.1,1424.25,1436.1
1997,2008-02-15,1429.93,1429.93,1416.85,1427.19
1998,2008-02-18,1425.87,1428.17,1411.01,1412.83
1999,2008-02-19,1415.25,1425.49,1415.25,1425.49
2000,2008-02-20,1426.95,1427.38,1404.44,1414.32
2001,2008-02-21,1415.1,1415.11,1388.81,1394.76
2002,2008-02-22,1389.64,1390.03,1354.71,1369.48
2003,2008-02-25,1373.47,1376.7,1364.56,1370.79
2004,2008-02-26,1375.46,1382.76,1371.85,1375.43
2005,2008-02-27,1376.94,1382.9,1370.15,1376.62
2006,2008-02-28,1375.14,1375.5,1363.82,1368.27
2007,2008-02-29,1368.32,1369.54,1354.79,1357.4
2008,2008-03-03,1344.46,1344.46,1329.17,1330.61
2009,2008-03-04,1335.17,1337.71,1311.98,1314.02
2010,2008-03-05,1312.81,1313.69,1277.69,1280.23
2011,2008-03-06,1285.1,1301.38,1285.1,1299.69
2012,2008-03-07,1287.14,1296.33,1283.19,1296.33
2013,2008-03-10,1242.64,1242.64,1157.47,1173.22
2014,2008-03-11,1165.04,1212.46,1163.98,1206.54
2015,2008-03-12,1240.59,1251.35,1231.08,1232.59
2016,2008-03-13,1229.53,1229.53,1200.04,1201.35
2017,2008-03-14,1207.1,1213.61,1194.84,1194.84
2018,2008-03-17,1183.33,1183.33,1175.67,1177.53
2019,2008-03-18,1170.4,1185.38,1166.83,1180.02
2020,2008-03-19,1203.73,1206.84,1179.09,1186.54
2021,2008-03-21,1189.79,1190.39,1181.76,1189.06
2022,2008-03-24,1189.76,1201.35,1188.49,1201.02
2023,2008-03-25,1207.29,1234.58,1207.29,1229.95
2024,2008-03-26,1230.28,1245.42,1229.05,1245.42
2025,2008-03-27,1242.5,1254.03,1230.33,1254.03
2026,2008-03-28,1247.78,1258.86,1247.1,1258.41
2027,2008-03-31,1257.02,1259.1,1246.34,1247.52
2028,2008-04-01,1248.87,1251.59,1240.17,1250.41
2029,2008-04-02,1263.82,1264.75,1238.22,1239.65
2030,2008-04-03,1240.71,1242.78,1219.97,1225.58
2031,2008-04-04,1226.16,1230.77,1220.63,1221.98
2032,2008-04-07,1222.31,1223.73,1216.38,1221.07
2033,2008-04-08,1219.86,1227.58,1218.92,1225.71
2034,2008-04-09,1226.38,1231.59,1224.12,1227.74
2035,2008-04-10,1228.63,1249.63,1225.01,1248.19
2036,2008-04-11,1250.6,1256.26,1245.11,1246.79
2037,2008-04-14,1238.97,1241.11,1230.62,1233.43
2038,2008-04-15,1235.84,1247.33,1234.06,1244.2
2039,2008-04-16,1247.83,1261.82,1247.83,1253.64
2040,2008-04-17,1264.6,1265.73,1255.07,1256.54
2041,2008-04-18,1258.61,1267.65,1258.61,1267.65
2042,2008-04-21,1278.25,1288.14,1278.25,1280.0
2043,2008-04-22,1279.89,1284.08,1273.23,1279.3
2044,2008-04-23,1280.13,1295.34,1276.08,1288.16
2045,2008-04-24,1289.38,1300.15,1288.69,1293.08
2046,2008-04-25,1296.8,1299.44,1287.63,1288.08
2047,2008-04-28,1290.32,1297.49,1287.33,1295.31
2048,2008-04-29,1302.45,1305.09,1283.48,1283.65
2049,2008-04-30,1287.06,1287.69,1274.2,1279.86
2050,2008-05-02,1287.91,1287.91,1271.48,1271.48
2051,2008-05-05,1274.13,1278.61,1271.42,1274.61
2052,2008-05-06,1281.19,1281.19,1272.91,1276.09
2053,2008-05-07,1280.52,1289.31,1280.52,1287.15
2054,2008-05-08,1284.44,1287.39,1275.91,1280.35
2055,2008-05-09,1282.6,1287.35,1281.38,1285.27
2056,2008-05-12,1283.89,1293.09,1283.84,1293.09
2057,2008-05-13,1294.85,1297.13,1286.01,1286.54
2058,2008-05-14,1290.29,1296.47,1287.14,1287.74
2059,2008-05-15,1288.98,1296.28,1285.06,1294.15
2060,2008-05-16,1295.94,1302.83,1295.78,1300.67
2061,2008-05-20,1300.32,1301.94,1285.2,1287.43
2062,2008-05-21,1281.31,1288.93,1279.05,1281.2
2063,2008-05-22,1274.59,1280.59,1273.44,1277.57
2064,2008-05-23,1278.29,1286.16,1274.78,1274.78
2065,2008-05-26,1274.24,1276.55,1268.88,1273.37
2066,2008-05-27,1274.89,1276.52,1267.6,1274.24
2067,2008-05-28,1273.28,1276.34,1260.01,1260.58
2068,2008-05-29,1261.57,1269.59,1261.57,1261.82
2069,2008-05-30,1263.94,1276.1,1263.94,1276.1
2070,2008-06-02,1274.55,1274.84,1262.49,1262.49
2071,2008-06-03,1262.07,1264.52,1257.57,1257.57
2072,2008-06-04,1257.7,1260.78,1241.95,1253.12
2073,2008-06-05,1234.04,1236.43,1214.37,1223.56
2074,2008-06-06,1233.48,1250.23,1232.66,1248.57
2075,2008-06-09,1226.57,1234.73,1223.45,1230.98
2076,2008-06-10,1233.84,1239.06,1230.16,1230.96
2077,2008-06-11,1232.2,1237.29,1229.28,1229.28
2078,2008-06-12,1225.51,1228.25,1221.58,1225.54
2079,2008-06-13,1228.47,1232.88,1227.73,1229.35
2080,2008-06-16,1230.38,1241.59,1230.01,1238.06
2081,2008-06-17,1237.87,1239.86,1227.76,1227.76
2082,2008-06-18,1226.75,1226.75,1208.94,1212.59
2083,2008-06-19,1207.18,1207.18,1188.5,1196.39
2084,2008-06-20,1198.37,1208.56,1197.83,1206.67
2085,2008-06-23,1198.64,1198.64,1191.36,1195.41
2086,2008-06-24,1196.3,1204.69,1196.3,1200.28
2087,2008-06-25,1200.39,1209.11,1200.39,1209.11
2088,2008-06-26,1211.39,1211.94,1202.4,1203.89
2089,2008-06-27,1190.84,1192.27,1186.71,1190.54
2090,2008-06-30,1186.98,1189.25,1181.73,1186.57
2091,2008-07-01,1187.99,1188.0,1171.48,1174.83
2092,2008-07-02,1174.96,1174.96,1149.09,1153.7
2093,2008-07-04,1127.89,1138.03,1119.97,1134.14
2094,2008-07-07,1134.7,1136.59,1123.78,1127.26
2095,2008-07-08,1127.84,1136.55,1120.31,1121.25
2096,2008-07-09,1126.59,1139.81,1122.59,1139.81
2097,2008-07-10,1134.73,1141.97,1129.93,1135.49
2098,2008-07-11,1137.61,1153.3,1136.5,1150.39
2099,2008-07-14,1147.5,1148.7,1141.98,1144.0
2100,2008-07-15,1145.7,1147.72,1127.6,1127.6
2101,2008-07-16,1126.03,1129.97,1118.36,1119.42
2102,2008-07-17,1125.38,1126.46,1111.62,1121.17
2103,2008-07-18,1122.41,1123.19,1100.19,1105.04
2104,2008-07-21,1104.82,1108.65,1089.47,1103.48
2105,2008-07-22,1105.65,1112.51,1103.85,1109.57
2106,2008-07-23,1117.61,1139.41,1116.14,1139.41
2107,2008-07-24,1138.33,1141.59,1131.93,1141.59
2108,2008-07-25,1130.46,1141.75,1130.46,1141.75
2109,2008-07-28,1142.07,1157.61,1141.85,1154.09
2110,2008-07-29,1148.53,1150.8,1143.55,1150.8
2111,2008-07-30,1155.58,1163.31,1155.58,1159.94
2112,2008-07-31,1161.45,1164.64,1157.94,1163.09
2113,2008-08-01,1159.35,1160.11,1155.15,1159.1
2114,2008-08-04,1157.49,1157.55,1147.74,1148.68
2115,2008-08-05,1148.11,1149.59,1123.67,1128.86
2116,2008-08-06,1134.5,1138.18,1129.87,1133.59
2117,2008-08-07,1130.17,1133.73,1119.96,1129.56
2118,2008-08-08,1124.29,1129.04,1118.5,1120.31
2119,2008-08-11,1120.78,1128.72,1120.78,1127.46
2120,2008-08-12,1126.67,1127.35,1116.04,1118.78
2121,2008-08-13,1117.41,1121.31,1106.06,1112.53
2122,2008-08-14,1114.89,1116.77,1106.25,1109.43
2123,2008-08-15,1107.98,1111.72,1094.35,1095.05
2124,2008-08-18,1093.28,1096.15,1078.67,1084.36
2125,2008-08-19,1082.88,1082.88,1064.58,1069.42
2126,2008-08-20,1068.6,1073.37,1065.86,1073.21
2127,2008-08-21,1074.6,1077.33,1071.31,1071.43
2128,2008-08-22,1075.48,1087.05,1074.93,1085.6
2129,2008-08-25,1083.32,1088.4,1075.63,1078.73
2130,2008-08-26,1076.62,1076.84,1066.91,1070.5
2131,2008-08-27,1071.65,1077.44,1064.11,1067.65
2132,2008-08-28,1069.08,1074.45,1068.8,1070.46
2133,2008-08-29,1074.32,1100.5,1074.05,1100.5
2134,2008-09-02,1097.08,1097.08,1086.83,1086.99
2135,2008-09-03,1085.16,1087.11,1082.28,1085.38
2136,2008-09-04,1084.11,1089.54,1083.74,1085.06
2137,2008-09-05,1076.78,1081.42,1069.93,1070.54
2138,2008-09-08,1075.22,1081.28,1075.22,1075.93
2139,2008-09-09,1077.16,1078.0,1066.64,1068.55
2140,2008-09-10,1061.7,1067.92,1061.57,1062.7
2141,2008-09-11,1063.72,1063.77,1039.65,1041.07
2142,2008-09-12,1044.57,1048.23,1040.61,1044.03
2143,2008-09-15,1037.41,1037.41,1026.08,1031.63
2144,2008-09-16,1016.14,1016.72,1008.13,1012.37
2145,2008-09-17,1012.21,1013.96,1000.41,1002.99
2146,2008-09-18,993.21,998.14,963.29,991.66
2147,2008-09-19,1003.82,1026.39,1001.94,1025.7
2148,2008-09-22,1036.4,1040.85,1025.04,1028.62
2149,2008-09-23,1021.42,1032.97,1021.07,1026.18
2150,2008-09-24,1025.34,1030.33,1019.31,1028.4
2151,2008-09-25,1026.39,1029.56,1019.46,1024.74
2152,2008-09-26,1027.25,1029.71,1018.18,1020.53
2153,2008-09-29,1022.59,1022.59,1015.64,1019.72
2154,2008-09-30,995.12,1023.24,993.6,1018.68
2155,2008-10-03,1016.48,1018.86,1011.01,1016.7
2156,2008-10-06,1013.39,1014.61,995.14,996.84
2157,2008-10-07,988.25,1004.93,980.18,997.23
2158,2008-10-08,984.18,985.45,959.49,970.19
2159,2008-10-09,970.89,976.31,965.24,968.89
2160,2008-10-10,945.09,949.68,931.79,934.01
2161,2008-10-13,941.71,952.26,926.22,950.76
2162,2008-10-14,970.02,973.7,963.2,966.06
2163,2008-10-15,964.92,964.92,946.06,949.88
2164,2008-10-16,931.88,932.4,912.11,920.02
2165,2008-10-17,925.91,926.44,903.6,905.23
2166,2008-10-20,906.25,910.76,888.28,909.51
2167,2008-10-21,918.29,920.59,914.03,918.16
2168,2008-10-22,912.33,913.51,902.32,904.28
2169,2008-10-23,891.81,893.97,880.81,891.32
2170,2008-10-24,888.85,889.22,853.52,859.11
2171,2008-10-28,837.69,837.69,801.27,832.44
2172,2008-10-29,850.25,850.25,821.75,829.41
2173,2008-10-30,830.44,857.85,826.91,853.56
2174,2008-10-31,848.6,869.32,848.6,863.61
2175,2008-11-03,867.04,900.18,867.04,899.35
2176,2008-11-04,905.48,910.54,889.56,905.58
2177,2008-11-05,915.51,926.65,913.36,915.24
2178,2008-11-06,900.05,900.36,889.59,895.95
2179,2008-11-07,879.95,894.91,868.98,893.95
2180,2008-11-10,901.67,905.33,894.94,904.24
2181,2008-11-11,896.84,901.11,893.89,894.6
2182,2008-11-12,888.96,896.28,882.65,890.34
2183,2008-11-13,878.2,881.57,873.78,880.59
2184,2008-11-14,886.78,887.86,880.97,881.65
2185,2008-11-17,875.2,884.08,874.7,884.06
2186,2008-11-18,879.67,884.57,877.78,883.09
2187,2008-11-19,883.97,884.47,876.94,877.65
2188,2008-11-20,867.85,869.14,858.96,865.32
2189,2008-11-21,856.89,866.88,853.28,866.88
2190,2008-11-24,863.32,863.75,854.44,855.39
2191,2008-11-25,861.85,863.93,854.07,860.18
2192,2008-11-26,857.89,859.65,848.03,856.37
2193,2008-11-27,858.73,869.98,858.73,869.98
2194,2008-11-28,866.03,868.73,860.7,866.14
2195,2008-12-01,866.14,864.49,848.43,848.43
2196,2008-12-02,848.43,845.75,838.07,845.75
2197,2008-12-03,845.75,850.64,843.32,847.53
2198,2008-12-04,846.55,848.71,843.57,846.86
2199,2008-12-05,844.66,844.66,838.28,838.28
2200,2008-12-09,846.45,853.44,835.17,835.17
2201,2008-12-10,835.38,854.66,835.38,854.66
2202,2008-12-11,853.96,860.68,851.1,860.68
2203,2008-12-12,856.93,858.98,848.05,852.27
2204,2008-12-15,854.66,856.15,846.47,846.47
2205,2008-12-16,846.51,855.73,846.51,854.8
2206,2008-12-17,860.32,864.59,857.28,862.5
2207,2008-12-18,860.19,880.5,858.92,880.5
2208,2008-12-19,879.06,881.48,874.71,876.4
2209,2008-12-22,876.88,888.03,872.41,873.43
2210,2008-12-23,874.2,874.2,862.29,874.2
2211,2008-12-24,869.29,870.92,865.26,869.62
2212,2008-12-26,869.03,869.38,863.33,867.35
2213,2008-12-30,868.7,881.63,868.64,881.63
2214,2009-07-06,1065.83,1065.83,1065.83,1065.83
2215,2009-07-07,1066.36,1066.36,1066.36,1066.36
2216,2009-07-08,1065.47,1065.47,1065.47,1065.47
2217,2009-07-09,1065.68,1065.68,1065.68,1065.68
2218,2009-07-10,1067.76,1067.76,1067.76,1067.76
2219,2009-07-13,1063.66,1063.66,1063.66,1063.66
2220,2009-07-14,1079.63,1079.63,1079.63,1079.63
2221,2009-07-15,1097.24,1097.24,1097.24,1097.24
2222,2009-07-16,1108.88,1108.88,1108.88,1108.88
2223,2009-07-17,1120.9,1120.9,1120.9,1120.9
2224,2009-07-20,1139.25,1139.25,1139.25,1139.25
2225,2009-07-21,1134.7,1134.7,1134.7,1134.7
2226,2009-07-22,1148.7,1148.7,1148.7,1148.7
2227,2009-07-23,1152.15,1152.15,1152.15,1152.15
2228,2009-07-24,1155.88,1155.88,1155.88,1155.88
2229,2009-07-27,1156.43,1156.43,1156.43,1156.43
2230,2009-07-28,1172.38,1172.38,1172.38,1172.38
2231,2009-07-29,1164.48,1164.48,1164.48,1164.48
2232,2009-07-30,1160.66,1160.66,1160.66,1160.66
2233,2009-07-31,1174.9,1174.9,1174.9,1174.9
2234,2009-08-03,1171.31,1171.31,1171.31,1171.31
2235,2009-08-04,1179.88,1179.88,1179.88,1179.88
2236,2009-08-05,1179.49,1179.49,1179.49,1179.49
2237,2009-08-06,1183.97,1183.97,1183.97,1183.97
2238,2009-08-07,1184.88,1184.88,1184.88,1184.88
2239,2009-08-10,1188.0,1188.0,1188.0,1188.0
2240,2009-08-11,1186.28,1186.28,1186.28,1186.28
2241,2009-08-12,1180.54,1180.54,1180.54,1180.54
2242,2009-08-13,1186.19,1186.19,1186.19,1186.19
2243,2009-08-14,1188.57,1188.57,1188.57,1188.57
2244,2009-08-17,1169.05,1169.05,1169.05,1169.05
2245,2009-08-18,1164.41,1164.41,1164.41,1164.41
2246,2009-08-19,1155.53,1155.53,1155.53,1155.53
2247,2009-08-20,1163.43,1163.43,1163.43,1163.43
2248,2009-08-21,1163.79,1163.79,1163.79,1163.79
2249,2009-08-24,1174.49,1174.49,1174.49,1174.49
2250,2009-08-25,1171.09,1171.09,1171.09,1171.09
2251,2009-08-26,1172.56,1172.56,1172.56,1172.56
2252,2009-08-27,1176.9,1176.9,1176.9,1176.9
2253,2009-08-28,1174.27,1174.27,1174.27,1174.27
2254,2009-08-31,1174.27,1174.27,1174.27,1174.27
2255,2009-09-01,1171.28,1171.28,1171.28,1171.28
2256,2009-09-02,1168.01,1168.01,1168.01,1168.01
2257,2009-09-03,1173.66,1173.66,1173.66,1173.66
2258,2009-09-04,1178.74,1178.74,1178.74,1178.74
2259,2009-09-07,1190.39,1190.39,1190.39,1190.39
2260,2009-09-08,1202.07,1202.07,1202.07,1202.07
2261,2009-09-09,1196.46,1196.46,1196.46,1196.46
2262,2009-09-10,1201.28,1201.28,1201.28,1201.28
2263,2009-09-11,1208.28,1208.28,1208.28,1208.28
2264,2009-09-14,1203.36,1203.36,1203.36,1203.36
2265,2009-09-15,1207.47,1207.47,1207.47,1207.47
2266,2009-09-16,1212.98,1212.98,1212.98,1212.98
2267,2009-09-17,1218.8,1218.8,1218.8,1218.8
2268,2009-09-18,1221.2,1221.2,1221.2,1221.2
2269,2009-09-21,1221.2,1221.2,1221.2,1221.2
2270,2009-09-22,1221.2,1221.2,1221.2,1221.2
2271,2009-09-23,1219.07,1219.07,1219.07,1219.07
2272,2009-09-24,1218.06,1218.06,1218.06,1218.06
2273,2009-09-25,1217.39,1217.39,1217.39,1217.39
2274,2009-09-28,1205.95,1205.95,1205.95,1205.95
2275,2009-09-29,1208.21,1208.21,1208.21,1208.21
2276,2009-09-30,1202.08,1202.08,1202.08,1202.08
2277,2009-10-01,1208.35,1208.35,1208.35,1208.35
2278,2009-10-02,1206.25,1206.25,1206.25,1206.25
2279,2009-10-05,1216.45,1216.45,1216.45,1216.45
2280,2009-10-06,1212.73,1212.73,1212.73,1212.73
2281,2009-10-07,1218.61,1218.61,1218.61,1218.61
2282,2009-10-08,1230.09,1230.09,1230.09,1230.09
2283,2009-10-09,1233.82,1233.82,1233.82,1233.82
2284,2009-10-12,1233.33,1233.33,1233.33,1233.33
2285,2009-10-13,1233.51,1233.51,1233.51,1233.51
2286,2009-10-14,1246.84,1246.84,1246.84,1246.84
2287,2009-10-15,1246.86,1246.86,1246.86,1246.86
2288,2009-10-16,1256.77,1256.77,1256.77,1256.77
2289,2009-10-19,1261.49,1261.49,1261.49,1261.49
2290,2009-10-20,1265.74,1265.74,1265.74,1265.74
2291,2009-10-21,1260.06,1260.06,1260.06,1260.06
2292,2009-10-22,1260.02,1260.02,1260.02,1260.02
2293,2009-10-23,1267.1,1267.1,1267.1,1267.1
2294,2009-10-26,1259.92,1259.92,1259.92,1259.92
2295,2009-10-27,1260.3,1260.3,1260.3,1260.3
2296,2009-10-28,1249.05,1249.05,1249.05,1249.05
2297,2009-10-29,1241.75,1241.75,1241.75,1241.75
2298,2009-10-30,1243.23,1243.23,1243.23,1243.23
2299,2009-11-02,1241.76,1241.76,1241.76,1241.76
