Date,Open,High,Low,Close
25/02/2013,1627.35,1627.35,1627.35,1627.35
26/02/2013,1624.18,1624.18,1624.18,1624.18
27/02/2013,1624.14,1624.14,1624.14,1624.14
28/02/2013,1637.63,1637.63,1637.63,1637.63
01/03/2013,1637.44,1637.44,1637.44,1637.44
04/03/2013,1635.98,1635.98,1635.98,1635.98
05/03/2013,1642.08,1642.08,1642.08,1642.08
06/03/2013,1651.84,1651.84,1651.84,1651.84
07/03/2013,1650.93,1650.93,1650.93,1650.93
08/03/2013,1653.96,1653.96,1653.96,1653.96
11/03/2013,1657.96,1657.96,1657.96,1657.96
12/03/2013,1656.54,1656.54,1656.54,1656.54
13/03/2013,1646.22,1646.22,1646.22,1646.22
14/03/2013,1640.74,1640.74,1640.74,1640.74
15/03/2013,1627.64,1627.64,1627.64,1627.64
18/03/2013,1621.36,1621.36,1621.36,1621.36
19/03/2013,1625.46,1625.46,1625.46,1625.46
20/03/2013,1631.54,1631.54,1631.54,1631.54
21/03/2013,1630.75,1630.75,1630.75,1630.75
22/03/2013,1626.89,1626.89,1626.89,1626.89
25/03/2013,1643.89,1643.89,1643.89,1643.89
26/03/2013,1652.83,1652.83,1652.83,1652.83
27/03/2013,1667.57,1667.57,1667.57,1667.57
28/03/2013,1674.04,1674.04,1674.04,1674.04
29/03/2013,1671.63,1671.63,1671.63,1671.63
01/04/2013,1667.61,1667.61,1667.61,1667.61
02/04/2013,1685,1685,1685,1685
03/04/2013,1685.4,1685.4,1685.4,1685.4
04/04/2013,1688.46,1688.46,1688.46,1688.46
05/04/2013,1688.65,1688.65,1688.65,1688.65
08/04/2013,1687.99,1687.99,1687.99,1687.99
09/04/2013,1690.27,1690.27,1690.27,1690.27
10/04/2013,1696.2,1696.2,1696.2,1696.2
11/04/2013,1707.04,1707.04,1707.04,1707.04
12/04/2013,1698.53,1698.53,1698.53,1698.53
15/04/2013,1697.77,1697.77,1697.77,1697.77
16/04/2013,1700.53,1700.53,1700.53,1700.53
17/04/2013,1710.97,1710.97,1710.97,1710.97
18/04/2013,1706.26,1706.26,1706.26,1706.26
19/04/2013,1706.28,1706.28,1706.28,1706.28
22/04/2013,1706.68,1706.68,1706.68,1706.68
23/04/2013,1700.39,1700.39,1700.39,1700.39
24/04/2013,1707.35,1707.35,1707.35,1707.35
25/04/2013,1706.34,1706.34,1706.34,1706.34
26/04/2013,1711.29,1711.29,1711.29,1711.29
29/04/2013,1707.97,1707.97,1707.97,1707.97
30/04/2013,1717.65,1717.65,1717.65,1717.65
01/05/2013,1717.65,1717.65,1717.65,1717.65
02/05/2013,1713.46,1713.46,1713.46,1713.46
03/05/2013,1694.77,1694.77,1694.77,1694.77
06/05/2013,1752.02,1752.02,1752.02,1752.02
07/05/2013,1776.73,1776.73,1776.73,1776.73
08/05/2013,1774,1774,1774,1774
09/05/2013,1766.07,1766.07,1766.07,1766.07
10/05/2013,1772.38,1772.38,1772.38,1772.38
13/05/2013,1787.9,1787.9,1787.9,1787.9
14/05/2013,1788.43,1788.43,1788.43,1788.43
15/05/2013,1783.03,1783.03,1783.03,1783.03
16/05/2013,1766.72,1766.72,1766.72,1766.72
17/05/2013,1769.16,1769.16,1769.16,1769.16
20/05/2013,1777.15,1777.15,1777.15,1777.15
21/05/2013,1787.38,1787.38,1787.38,1787.38
22/05/2013,1783.88,1783.88,1783.88,1783.88
23/05/2013,1773.06,1773.06,1773.06,1773.06
24/05/2013,1773.06,1773.06,1773.06,1773.06
27/05/2013,1767.13,1767.13,1767.13,1767.13
28/05/2013,1776.16,1776.16,1776.16,1776.16
29/05/2013,1783.47,1783.47,1783.47,1783.47
30/05/2013,1774.92,1774.92,1774.92,1774.92
31/05/2013,1769.22,1769.22,1769.22,1769.22
03/06/2013,1766.33,1766.33,1766.33,1766.33
04/06/2013,1776.74,1776.74,1776.74,1776.74
05/06/2013,1774.42,1774.42,1774.42,1774.42
06/06/2013,1769.6,1769.6,1769.6,1769.6
07/06/2013,1775.59,1775.59,1775.59,1775.59
10/06/2013,1787.8,1787.8,1787.8,1787.8
11/06/2013,1779.57,1779.57,1779.57,1779.57
12/06/2013,1775.12,1775.12,1775.12,1775.12
13/06/2013,1742.87,1742.87,1742.87,1742.87
14/06/2013,1762.19,1762.19,1762.19,1762.19
17/06/2013,1772.17,1772.17,1772.17,1772.17
18/06/2013,1774.05,1774.05,1774.05,1774.05
19/06/2013,1772.88,1772.88,1772.88,1772.88
20/06/2013,1762.34,1762.34,1762.34,1762.34
21/06/2013,1755.85,1755.85,1755.85,1755.85
24/06/2013,1738.19,1738.19,1738.19,1738.19
25/06/2013,1728.64,1728.64,1728.64,1728.64
26/06/2013,1740.76,1740.76,1740.76,1740.76
27/06/2013,1751.57,1751.57,1751.57,1751.57
28/06/2013,1773.54,1773.54,1773.54,1773.54
01/07/2013,1775.14,1775.14,1775.14,1775.14
02/07/2013,1771.89,1771.89,1771.89,1771.89
03/07/2013,1769.21,1769.21,1769.21,1769.21
04/07/2013,1771.34,1771.34,1771.34,1771.34
05/07/2013,1772.27,1772.27,1772.27,1772.27
08/07/2013,1762.87,1762.87,1762.87,1762.87
09/07/2013,1766.49,1766.49,1766.49,1766.49
10/07/2013,1768.71,1768.71,1768.71,1768.71
11/07/2013,1781.15,1781.15,1781.15,1781.15
12/07/2013,1785.65,1785.65,1785.65,1785.65
15/07/2013,1786.67,1786.67,1786.67,1786.67
16/07/2013,1786.39,1786.39,1786.39,1786.39
17/07/2013,1788.66,1788.66,1788.66,1788.66
18/07/2013,1791.54,1791.54,1791.54,1791.54
19/07/2013,1797.74,1797.74,1797.74,1797.74
22/07/2013,1797.68,1797.68,1797.68,1797.68
23/07/2013,1805.31,1805.31,1805.31,1805.31
24/07/2013,1810,1810,1810,1810
25/07/2013,1808.42,1808.42,1808.42,1808.42
26/07/2013,1807.61,1807.61,1807.61,1807.61
29/07/2013,1798.78,1798.78,1798.78,1798.78
30/07/2013,1795.08,1795.08,1795.08,1795.08
31/07/2013,1772.62,1772.62,1772.62,1772.62
01/08/2013,1777.82,1777.82,1777.82,1777.82
02/08/2013,1782.51,1782.51,1782.51,1782.51
05/08/2013,1785.14,1785.14,1785.14,1785.14
06/08/2013,1784.64,1784.64,1784.64,1784.64
07/08/2013,1779.32,1779.32,1779.32,1779.32
08/08/2013,1779.32,1779.32,1779.32,1779.32
09/08/2013,1779.32,1779.32,1779.32,1779.32
12/08/2013,1784.57,1784.57,1784.57,1784.57
13/08/2013,1795.09,1795.09,1795.09,1795.09
14/08/2013,1793.73,1793.73,1793.73,1793.73
15/08/2013,1792.21,1792.21,1792.21,1792.21
16/08/2013,1788.24,1788.24,1788.24,1788.24
19/08/2013,1778.36,1778.36,1778.36,1778.36
20/08/2013,1745.42,1745.42,1745.42,1745.42
21/08/2013,1744.85,1744.85,1744.85,1744.85
22/08/2013,1720.37,1720.37,1720.37,1720.37
23/08/2013,1721.07,1721.07,1721.07,1721.07
26/08/2013,1722.49,1722.49,1722.49,1722.49
27/08/2013,1701.24,1701.24,1701.24,1701.24
28/08/2013,1686.17,1686.17,1686.17,1686.17
29/08/2013,1703.78,1703.78,1703.78,1703.78
30/08/2013,1727.58,1727.58,1727.58,1727.58
02/09/2013,1717.56,1717.56,1717.56,1717.56
03/09/2013,1724.21,1724.21,1724.21,1724.21
04/09/2013,1716.76,1716.76,1716.76,1716.76
05/09/2013,1720.97,1720.97,1720.97,1720.97
06/09/2013,1723.8,1723.8,1723.8,1723.8
09/09/2013,1747.03,1747.03,1747.03,1747.03
10/09/2013,1764.95,1764.95,1764.95,1764.95
11/09/2013,1768.48,1768.48,1768.48,1768.48
12/09/2013,1772.4,1772.4,1772.4,1772.4
13/09/2013,1770.8,1770.8,1770.8,1770.8
16/09/2013,1770.8,1770.8,1770.8,1770.8
17/09/2013,1774.94,1774.94,1774.94,1774.94
18/09/2013,1771.4,1771.4,1771.4,1771.4
19/09/2013,1792.91,1792.91,1792.91,1792.91
20/09/2013,1801.83,1801.83,1801.83,1801.83
23/09/2013,1796.36,1796.36,1796.36,1796.36
24/09/2013,1792.48,1792.48,1792.48,1792.48
25/09/2013,1784.06,1784.06,1784.06,1784.06
26/09/2013,1774.16,1774.16,1774.16,1774.16
27/09/2013,1776.16,1776.16,1776.16,1776.16
30/09/2013,1768.62,1768.62,1768.62,1768.62
01/10/2013,1769.03,1769.03,1769.03,1769.03
02/10/2013,1770.35,1770.35,1770.35,1770.35
03/10/2013,1771.37,1771.37,1771.37,1771.37
04/10/2013,1776.56,1776.56,1776.56,1776.56
07/10/2013,1776.82,1776.82,1776.82,1776.82
08/10/2013,1777.5,1777.5,1777.5,1777.5
09/10/2013,1769.12,1769.12,1769.12,1769.12
10/10/2013,1775.92,1775.92,1775.92,1775.92
11/10/2013,1785.75,1785.75,1785.75,1785.75
14/10/2013,1784.76,1784.76,1784.76,1784.76
15/10/2013,1784.76,1784.76,1784.76,1784.76
16/10/2013,1791.37,1791.37,1791.37,1791.37
17/10/2013,1797.42,1797.42,1797.42,1797.42
18/10/2013,1799.59,1799.59,1799.59,1799.59
21/10/2013,1802.61,1802.61,1802.61,1802.61
22/10/2013,1803.58,1803.58,1803.58,1803.58
23/10/2013,1814.11,1814.11,1814.11,1814.11
24/10/2013,1818.93,1818.93,1818.93,1818.93
25/10/2013,1817.57,1817.57,1817.57,1817.57
28/10/2013,1818.39,1818.39,1818.39,1818.39
29/10/2013,1815.65,1815.65,1815.65,1815.65
30/10/2013,1817.38,1817.38,1817.38,1817.38
31/10/2013,1806.85,1806.85,1806.85,1806.85
01/11/2013,1810.41,1810.41,1810.41,1810.41
04/11/2013,1807.47,1807.47,1807.47,1807.47
05/11/2013,1807.47,1807.47,1807.47,1807.47
06/11/2013,1803.05,1803.05,1803.05,1803.05
07/11/2013,1806.61,1806.61,1806.61,1806.61
08/11/2013,1804.48,1804.48,1804.48,1804.48
11/11/2013,1804.21,1804.21,1804.21,1804.21
12/11/2013,1794.8,1794.8,1794.8,1794.8
13/11/2013,1782.49,1782.49,1782.49,1782.49
14/11/2013,1784.2,1784.2,1784.2,1784.2
15/11/2013,1789.87,1789.87,1789.87,1789.87
18/11/2013,1792.39,1792.39,1792.39,1792.39
19/11/2013,1807.16,1807.16,1807.16,1807.16
20/11/2013,1798.69,1798.69,1798.69,1798.69
21/11/2013,1794.65,1794.65,1794.65,1794.65
22/11/2013,1794.52,1794.52,1794.52,1794.52
25/11/2013,1797.97,1797.97,1797.97,1797.97
26/11/2013,1798.13,1798.13,1798.13,1798.13
27/11/2013,1798.46,1798.46,1798.46,1798.46
28/11/2013,1807.6,1807.6,1807.6,1807.6
29/11/2013,1812.72,1812.72,1812.72,1812.72
02/12/2013,1818.15,1818.15,1818.15,1818.15
03/12/2013,1824.29,1824.29,1824.29,1824.29
04/12/2013,1821.9,1821.9,1821.9,1821.9
05/12/2013,1824.86,1824.86,1824.86,1824.86
06/12/2013,1826.95,1826.95,1826.95,1826.95
09/12/2013,1841.87,1841.87,1841.87,1841.87
10/12/2013,1843.85,1843.85,1843.85,1843.85
11/12/2013,1842.82,1842.82,1842.82,1842.82
12/12/2013,1833.87,1833.87,1833.87,1833.87
13/12/2013,1840.35,1840.35,1840.35,1840.35
16/12/2013,1837.88,1837.88,1837.88,1837.88
17/12/2013,1850.9,1850.9,1850.9,1850.9
18/12/2013,1847.5,1847.5,1847.5,1847.5
19/12/2013,1846.18,1846.18,1846.18,1846.18
20/12/2013,1838.03,1838.03,1838.03,1838.03
23/12/2013,1832.86,1832.86,1832.86,1832.86
24/12/2013,1835.49,1835.49,1835.49,1835.49
26/12/2013,1844.1,1844.1,1844.1,1844.1
27/12/2013,1861.06,1861.06,1861.06,1861.06
30/12/2013,1872.52,1872.52,1872.52,1872.52
31/12/2013,1866.96,1866.96,1866.96,1866.96
02/01/2014,1852.95,1852.95,1852.95,1852.95
03/01/2014,1834.74,1834.74,1834.74,1834.74
06/01/2014,1829.18,1829.18,1829.18,1829.18
07/01/2014,1825.11,1825.11,1825.11,1825.11
08/01/2014,1831.3,1831.3,1831.3,1831.3
09/01/2014,1828.21,1828.21,1828.21,1828.21
10/01/2014,1826.61,1826.61,1826.61,1826.61
13/01/2014,1834.97,1834.97,1834.97,1834.97
14/01/2014,1834.97,1834.97,1834.97,1834.97
15/01/2014,1824.03,1824.03,1824.03,1824.03
16/01/2014,1813.01,1813.01,1813.01,1813.01
17/01/2014,1813.01,1813.01,1813.01,1813.01
20/01/2014,1807.59,1807.59,1807.59,1807.59
21/01/2014,1815.34,1815.34,1815.34,1815.34
22/01/2014,1814.1,1814.1,1814.1,1814.1
23/01/2014,1808.31,1808.31,1808.31,1808.31
24/01/2014,1802.57,1802.57,1802.57,1802.57
27/01/2014,1778.88,1778.88,1778.88,1778.88
28/01/2014,1781.25,1781.25,1781.25,1781.25
29/01/2014,1789.23,1789.23,1789.23,1789.23
30/01/2014,1804.03,1804.03,1804.03,1804.03
31/01/2014,1804.03,1804.03,1804.03,1804.03
03/02/2014,1804.03,1804.03,1804.03,1804.03
04/02/2014,1778.83,1778.83,1778.83,1778.83
05/02/2014,1785.88,1785.88,1785.88,1785.88
06/02/2014,1797.9,1797.9,1797.9,1797.9
07/02/2014,1808.59,1808.59,1808.59,1808.59
10/02/2014,1816.14,1816.14,1816.14,1816.14
11/02/2014,1824.17,1824.17,1824.17,1824.17
12/02/2014,1825.64,1825.64,1825.64,1825.64
13/02/2014,1817.15,1817.15,1817.15,1817.15
14/02/2014,1819.37,1819.37,1819.37,1819.37
17/02/2014,1827.48,1827.48,1827.48,1827.48
18/02/2014,1825.24,1825.24,1825.24,1825.24
19/02/2014,1829.45,1829.45,1829.45,1829.45
20/02/2014,1827.81,1827.81,1827.81,1827.81
21/02/2014,1830.74,1830.74,1830.74,1830.74
24/02/2014,1828.68,1828.68,1828.68,1828.68
25/02/2014,1833.75,1833.75,1833.75,1833.75
26/02/2014,1822.55,1822.55,1822.55,1822.55
27/02/2014,1831.66,1831.66,1831.66,1831.66
28/02/2014,1835.66,1835.66,1835.66,1835.66
03/03/2014,1824.69,1824.69,1824.69,1824.69
04/03/2014,1826.46,1826.46,1826.46,1826.46
05/03/2014,1829.11,1829.11,1829.11,1829.11
06/03/2014,1838.69,1838.69,1838.69,1838.69
07/03/2014,1832.26,1832.26,1832.26,1832.26
10/03/2014,1822.06,1822.06,1822.06,1822.06
11/03/2014,1828.55,1828.55,1828.55,1828.55
12/03/2014,1818.6,1818.6,1818.6,1818.6
13/03/2014,1818.86,1818.86,1818.86,1818.86
14/03/2014,1805.12,1805.12,1805.12,1805.12
17/03/2014,1815.16,1815.16,1815.16,1815.16
18/03/2014,1820.7,1820.7,1820.7,1820.7
19/03/2014,1817.44,1817.44,1817.44,1817.44
20/03/2014,1818.17,1818.17,1818.17,1818.17
21/03/2014,1820.48,1820.48,1820.48,1820.48
24/03/2014,1833.85,1833.85,1833.85,1833.85
25/03/2014,1837.17,1837.17,1837.17,1837.17
26/03/2014,1839.14,1839.14,1839.14,1839.14
27/03/2014,1846.87,1846.87,1846.87,1846.87
28/03/2014,1850.73,1850.73,1850.73,1850.73
31/03/2014,1849.21,1849.21,1849.21,1849.21
01/04/2014,1847.76,1847.76,1847.76,1847.76
02/04/2014,1852,1852,1852,1852
03/04/2014,1855.63,1855.63,1855.63,1855.63
04/04/2014,1856.61,1856.61,1856.61,1856.61
07/04/2014,1862.9,1862.9,1862.9,1862.9
08/04/2014,1852.31,1852.31,1852.31,1852.31
09/04/2014,1855.75,1855.75,1855.75,1855.75
10/04/2014,1859.52,1859.52,1859.52,1859.52
11/04/2014,1852.66,1852.66,1852.66,1852.66
14/04/2014,1851.53,1851.53,1851.53,1851.53
15/04/2014,1853.88,1853.88,1853.88,1853.88
16/04/2014,1845.37,1845.37,1845.37,1845.37
17/04/2014,1850.54,1850.54,1850.54,1850.54
18/04/2014,1852.69,1852.69,1852.69,1852.69
21/04/2014,1862.93,1862.93,1862.93,1862.93
22/04/2014,1866.42,1866.42,1866.42,1866.42
23/04/2014,1867.35,1867.35,1867.35,1867.35
24/04/2014,1865.28,1865.28,1865.28,1865.28
25/04/2014,1860.98,1860.98,1860.98,1860.98
28/04/2014,1855.74,1855.74,1855.74,1855.74
29/04/2014,1859.34,1859.34,1859.34,1859.34
30/04/2014,1871.52,1871.52,1871.52,1871.52
01/05/2014,1871.52,1871.52,1871.52,1871.52
02/05/2014,1869.08,1869.08,1869.08,1869.08
05/05/2014,1860.54,1860.54,1860.54,1860.54
06/05/2014,1860.43,1860.43,1860.43,1860.43
07/05/2014,1860.43,1860.43,1860.43,1860.43
08/05/2014,1862.84,1862.84,1862.84,1862.84
09/05/2014,1866.72,1866.72,1866.72,1866.72
12/05/2014,1866.08,1866.08,1866.08,1866.08
13/05/2014,1866.08,1866.08,1866.08,1866.08
14/05/2014,1879.2,1879.2,1879.2,1879.2
15/05/2014,1879.83,1879.83,1879.83,1879.83
16/05/2014,1883.34,1883.34,1883.34,1883.34
19/05/2014,1887.07,1887.07,1887.07,1887.07
20/05/2014,1881.16,1881.16,1881.16,1881.16
21/05/2014,1877.03,1877.03,1877.03,1877.03
22/05/2014,1875.12,1875.12,1875.12,1875.12
23/05/2014,1869.22,1869.22,1869.22,1869.22
26/05/2014,1862.8,1862.8,1862.8,1862.8
27/05/2014,1867.57,1867.57,1867.57,1867.57
28/05/2014,1871.66,1871.66,1871.66,1871.66
29/05/2014,1876.62,1876.62,1876.62,1876.62
30/05/2014,1873.38,1873.38,1873.38,1873.38
02/06/2014,1864.25,1864.25,1864.25,1864.25
03/06/2014,1872.55,1872.55,1872.55,1872.55
04/06/2014,1865.2,1865.2,1865.2,1865.2
05/06/2014,1869,1869,1869,1869
06/06/2014,1862.7,1862.7,1862.7,1862.7
09/06/2014,1863.69,1863.69,1863.69,1863.69
10/06/2014,1876.61,1876.61,1876.61,1876.61
11/06/2014,1878.38,1878.38,1878.38,1878.38
12/06/2014,1873.87,1873.87,1873.87,1873.87
13/06/2014,1876.74,1876.74,1876.74,1876.74
16/06/2014,1871.58,1871.58,1871.58,1871.58
17/06/2014,1874.6,1874.6,1874.6,1874.6
18/06/2014,1876.58,1876.58,1876.58,1876.58
19/06/2014,1881.48,1881.48,1881.48,1881.48
20/06/2014,1885.72,1885.72,1885.72,1885.72
23/06/2014,1883.96,1883.96,1883.96,1883.96
24/06/2014,1892.33,1892.33,1892.33,1892.33
25/06/2014,1889.55,1889.55,1889.55,1889.55
26/06/2014,1889.97,1889.97,1889.97,1889.97
27/06/2014,1880.93,1880.93,1880.93,1880.93
30/06/2014,1882.71,1882.71,1882.71,1882.71
01/07/2014,1879.12,1879.12,1879.12,1879.12
02/07/2014,1886.84,1886.84,1886.84,1886.84
03/07/2014,1888.69,1888.69,1888.69,1888.69
04/07/2014,1884.91,1884.91,1884.91,1884.91
07/07/2014,1892.5,1892.5,1892.5,1892.5
08/07/2014,1892.65,1892.65,1892.65,1892.65
09/07/2014,1891.16,1891.16,1891.16,1891.16
10/07/2014,1892.62,1892.62,1892.62,1892.62
11/07/2014,1883.15,1883.15,1883.15,1883.15
14/07/2014,1884.87,1884.87,1884.87,1884.87
15/07/2014,1884.87,1884.87,1884.87,1884.87
16/07/2014,1886.71,1886.71,1886.71,1886.71
17/07/2014,1883.14,1883.14,1883.14,1883.14
18/07/2014,1872.97,1872.97,1872.97,1872.97
21/07/2014,1868.64,1868.64,1868.64,1868.64
22/07/2014,1871.36,1871.36,1871.36,1871.36
23/07/2014,1871.83,1871.83,1871.83,1871.83
24/07/2014,1877.05,1877.05,1877.05,1877.05
25/07/2014,1877.34,1877.34,1877.34,1877.34
28/07/2014,1877.34,1877.34,1877.34,1877.34
29/07/2014,1877.34,1877.34,1877.34,1877.34
30/07/2014,1878.34,1878.34,1878.34,1878.34
31/07/2014,1871.36,1871.36,1871.36,1871.36
01/08/2014,1863.34,1863.34,1863.34,1863.34
04/08/2014,1875.8,1875.8,1875.8,1875.8
05/08/2014,1876.69,1876.69,1876.69,1876.69
06/08/2014,1869.92,1869.92,1869.92,1869.92
07/08/2014,1867.32,1867.32,1867.32,1867.32
08/08/2014,1839.87,1839.87,1839.87,1839.87
11/08/2014,1849.32,1849.32,1849.32,1849.32
12/08/2014,1850.39,1850.39,1850.39,1850.39
13/08/2014,1858.04,1858.04,1858.04,1858.04
14/08/2014,1861.58,1861.58,1861.58,1861.58
15/08/2014,1864.31,1864.31,1864.31,1864.31
18/08/2014,1861.75,1861.75,1861.75,1861.75
19/08/2014,1872.16,1872.16,1872.16,1872.16
20/08/2014,1878.89,1878.89,1878.89,1878.89
21/08/2014,1874.81,1874.81,1874.81,1874.81
22/08/2014,1870.99,1870.99,1870.99,1870.99
25/08/2014,1862.31,1862.31,1862.31,1862.31
26/08/2014,1861.82,1861.82,1861.82,1861.82
27/08/2014,1872.38,1872.38,1872.38,1872.38
28/08/2014,1875.68,1875.68,1875.68,1875.68
29/08/2014,1866.11,1866.11,1866.11,1866.11
02/09/2014,1867.69,1867.69,1867.69,1867.69
03/09/2014,1864.87,1864.87,1864.87,1864.87
04/09/2014,1869.21,1869.21,1869.21,1869.21
05/09/2014,1868.46,1868.46,1868.46,1868.46
08/09/2014,1871.09,1871.09,1871.09,1871.09
09/09/2014,1874.12,1874.12,1874.12,1874.12
10/09/2014,1870.85,1870.85,1870.85,1870.85
11/09/2014,1866.11,1866.11,1866.11,1866.11
12/09/2014,1855.64,1855.64,1855.64,1855.64
15/09/2014,1847.3,1847.3,1847.3,1847.3
16/09/2014,1847.3,1847.3,1847.3,1847.3
17/09/2014,1843.78,1843.78,1843.78,1843.78
18/09/2014,1845.32,1845.32,1845.32,1845.32
19/09/2014,1849.49,1849.49,1849.49,1849.49
22/09/2014,1846.05,1846.05,1846.05,1846.05
23/09/2014,1840.19,1840.19,1840.19,1840.19
24/09/2014,1840.08,1840.08,1840.08,1840.08
25/09/2014,1843.11,1843.11,1843.11,1843.11
26/09/2014,1840.5,1840.5,1840.5,1840.5
29/09/2014,1846.34,1846.34,1846.34,1846.34
30/09/2014,1846.31,1846.31,1846.31,1846.31
01/10/2014,1845.32,1845.32,1845.32,1845.32
02/10/2014,1837.68,1837.68,1837.68,1837.68
03/10/2014,1840.82,1840.82,1840.82,1840.82
06/10/2014,1840.82,1840.82,1840.82,1840.82
07/10/2014,1833.54,1833.54,1833.54,1833.54
08/10/2014,1824.32,1824.32,1824.32,1824.32
09/10/2014,1829.73,1829.73,1829.73,1829.73
10/10/2014,1808.88,1808.88,1808.88,1808.88
13/10/2014,1797.2,1797.2,1797.2,1797.2
14/10/2014,1796.38,1796.38,1796.38,1796.38
15/10/2014,1786.84,1786.84,1786.84,1786.84
16/10/2014,1767.77,1767.77,1767.77,1767.77
17/10/2014,1788.31,1788.31,1788.31,1788.31
20/10/2014,1803.14,1803.14,1803.14,1803.14
